fishing_vessel_mmsi,transshipment_vessel_mmsi,start_time,end_time,mean_latitude,mean_longitude,duration_hr,median_distance_km,median_speed_knots
273840020,273425770,2015-04-19T15:40:00Z,2015-04-19T22:10:00Z,57.955203904144994,156.19632217440997,6.5,0.0385619465,0.70589818685
273847700,273425770,2017-08-05T12:20:00Z,2017-08-07T13:50:00Z,59.52994452799498,163.31058532337224,49.5,0.017950572249999998,0.01498503655
416004244,273425770,2014-09-10T23:40:00Z,2014-09-11T07:50:00Z,44.917870243244444,156.27942118473703,8.166666666666666,0.0210764201,0.611525812
416004244,273425770,2014-09-20T22:40:00Z,2014-09-21T04:50:00Z,44.17945005317031,156.69738063536875,6.166666666666667,0.019030096349999998,0.96731195425
273845910,273425770,2017-04-14T12:50:00Z,2017-04-15T17:50:00Z,59.13369202092778,153.78635508882726,29,0.0339915811,0.9483195313
273245600,273425770,2017-04-12T09:50:00Z,2017-04-12T15:30:00Z,59.1446630046,153.7936950475,5.666666666666667,0.0231471348,0.0133691845
273245600,273425770,2017-03-11T01:30:00Z,2017-03-11T13:00:00Z,57.763877694799994,148.6913897511,11.5,0.0371944796,0.4055407788
273370280,273425770,2017-08-04T16:10:00Z,2017-08-04T20:20:00Z,59.53107005089999,163.3144338698,4.166666666666667,0.0439226064,0.0103993123
416505000,273425770,2014-09-23T19:00:00Z,2014-09-24T01:40:00Z,43.80297228858889,155.87975947104442,6.666666666666667,0.04507858005,0.17765724935
273350850,273425770,2012-09-26T10:30:00Z,2012-09-26T23:20:00Z,62.4785033474,178.06644716755,12.833333333333334,0.0259989177,0.0067445894
273527500,273425770,2017-08-01T07:30:00Z,2017-08-02T09:10:00Z,59.53199626759708,163.31099918535966,25.666666666666668,0.038901613099999996,0.0266890544
273319630,273425770,2015-08-01T13:40:00Z,2015-08-02T02:20:00Z,59.8126924701,163.4737870633,12.666666666666666,0.0222214313,0.0204056761
273319630,273425770,2017-08-07T20:20:00Z,2017-08-09T00:20:00Z,59.52974060961413,163.31390744457119,28,0.02058283305,0.023431484699999998
